region,district,date,Market,source,commodity,Price,market_day,Year,month,week,Type
Ahafo,Asunafo North Municipal,27-09-2025,Goaso,retail,Maize Yellow,7.04,2025-09-27,2025,9,4,retail
Ahafo,Asunafo North Municipal,27-09-2025,Goaso,retail,Rice Local perfumed,12.0,2025-09-27,2025,9,4,retail
Ahafo,Asunafo North Municipal,27-09-2025,Goaso,retail,Groundnut Red,20.0,2025-09-27,2025,9,4,retail
Ahafo,Asunafo North Municipal,27-09-2025,Goaso,retail,Unshelled Groundnut,20.79,2025-09-27,2025,9,4,retail
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,retail,white maize,4.363333333,2025-09-28,2025,9,4,retail
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,retail,Maize Yellow,4.39,2025-09-28,2025,9,4,retail
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,retail,Rice Local perfumed,13.97,2025-09-28,2025,9,4,retail
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,retail,Rice Local non perfumed,10.71,2025-09-28,2025,9,4,retail
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,retail,Groundnut Red,12.5,2025-09-28,2025,9,4,retail
Bono East,Kintampo North Municipal,28-09-2025,Kintampo,retail,Soya Bean,10.34666667,2025-09-28,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,white maize,5.186666667,2025-09-25,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,Maize Yellow,5.683333333,2025-09-25,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,Rice Local perfumed,13.33,2025-09-25,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,Rice Local non perfumed,10.72,2025-09-25,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,Groundnut Red,18.86666667,2025-09-25,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,Soya Bean,8.826666667,2025-09-25,2025,9,4,retail
Bono East,Techiman Municipal,25-09-2025,Techiman Market,retail,Unshelled Groundnut,23.94666667,2025-09-25,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,white maize,5.0,2025-09-28,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,Maize Yellow,5.12,2025-09-28,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,Rice Local perfumed,13.79,2025-09-28,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,Rice Local non perfumed,10.11333333,2025-09-28,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,Groundnut Red,11.28333333,2025-09-28,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,Soya Bean,9.41,2025-09-28,2025,9,4,retail
Upper West,Wa Municipal,28-09-2025,WA MARKET,retail,Unshelled Groundnut,14.28666667,2025-09-28,2025,9,4,retail
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,retail,white maize,4.29,2025-09-24,2025,9,4,retail
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,retail,Maize Yellow,4.29,2025-09-24,2025,9,4,retail
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,retail,Rice Local perfumed,14.81,2025-09-24,2025,9,4,retail
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,retail,Rice Local non perfumed,10.37,2025-09-24,2025,9,4,retail
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,retail,Groundnut Red,18.18,2025-09-24,2025,9,4,retail
Bono,Sunyani Municipal,24-09-2025,Nana Bosomah,retail,Soya Bean,12.5,2025-09-24,2025,9,4,retail
Central,Mfantsiman Municipal,01-10-2025,Mankessim,retail,white maize,3.95,2025-10-01,2025,10,1,retail
Central,Mfantsiman Municipal,01-10-2025,Mankessim,retail,Maize Yellow,4.736666667,2025-10-01,2025,10,1,retail
Central,Mfantsiman Municipal,01-10-2025,Mankessim,retail,Rice Local perfumed,21.58,2025-10-01,2025,10,1,retail
Central,Mfantsiman Municipal,01-10-2025,Mankessim,retail,Rice Local non perfumed,17.35666667,2025-10-01,2025,10,1,retail
Central,Mfantsiman Municipal,01-10-2025,Mankessim,retail,Groundnut Red,25.67666667,2025-10-01,2025,10,1,retail
Central,Mfantsiman Municipal,01-10-2025,Mankessim,retail,Soya Bean,18.72666667,2025-10-01,2025,10,1,retail
Eastern,New Juaben South Municipal,02-10-2025,Central market,retail,Unshelled Groundnut,24.24333333,2025-10-02,2025,10,1,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,01-10-2025,Bibiani ,retail,white maize,7.223333333,2025-10-01,2025,10,1,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,01-10-2025,Bibiani ,retail,Maize Yellow,7.593333333,2025-10-01,2025,10,1,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,01-10-2025,Bibiani ,retail,Rice Local perfumed,15.0725,2025-10-01,2025,10,1,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,01-10-2025,Bibiani ,retail,Rice Local non perfumed,12.56333333,2025-10-01,2025,10,1,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,01-10-2025,Bibiani ,retail,Groundnut Red,30.83333333,2025-10-01,2025,10,1,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,01-10-2025,Bibiani ,retail,Unshelled Groundnut,12.19,2025-10-01,2025,10,1,retail
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,retail,white maize,6.88,2025-10-03,2025,10,1,retail
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,retail,Maize Yellow,6.976666667,2025-10-03,2025,10,1,retail
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,retail,Rice Local perfumed,11.33333333,2025-10-03,2025,10,1,retail
Ahafo,Asunafo North Municipal,03-10-2025,Goaso,retail,Groundnut Red,18.66666667,2025-10-03,2025,10,1,retail
Greater Accra,TMA-Tema East,27-09-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,white maize,10.0,2025-09-27,2025,9,4,retail
Greater Accra,TMA-Tema East,27-09-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Maize Yellow,11.41333333,2025-09-27,2025,9,4,retail
Greater Accra,TMA-Tema East,27-09-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Rice Local perfumed,20.0,2025-09-27,2025,9,4,retail
Greater Accra,TMA-Tema East,27-09-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Groundnut Red,34.0,2025-09-27,2025,9,4,retail
Greater Accra,TMA-Tema East,27-09-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Soya Bean,20.0,2025-09-27,2025,9,4,retail
Bono,Sunyani Municipal,01-10-2025,"Nana Bosomah,",retail,white maize,17.14666667,2025-10-01,2025,10,1,retail
Bono,Sunyani Municipal,01-10-2025,"Nana Bosomah,",retail,Maize Yellow,4.23,2025-10-01,2025,10,1,retail
Bono,Sunyani Municipal,01-10-2025,"Nana Bosomah,",retail,Rice Local perfumed,12.96,2025-10-01,2025,10,1,retail
Bono,Sunyani Municipal,01-10-2025,"Nana Bosomah,",retail,Rice Local non perfumed,10.37,2025-10-01,2025,10,1,retail
Bono,Sunyani Municipal,01-10-2025,"Nana Bosomah,",retail,Groundnut Red,18.18,2025-10-01,2025,10,1,retail
Bono,Sunyani Municipal,01-10-2025,"Nana Bosomah,",retail,Soya Bean,12.5,2025-10-01,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,white maize,4.76,2025-10-06,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,Maize Yellow,4.64,2025-10-06,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,Rice Local perfumed,13.79,2025-10-06,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,Rice Local non perfumed,10.34,2025-10-06,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,Groundnut Red,13.04,2025-10-06,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,Soya Bean,5.33,2025-10-06,2025,10,1,retail
Upper West,Wa Municipal,06-10-2025,WA MARKET,retail,Unshelled Groundnut,7.366666667,2025-10-06,2025,10,1,retail
North East,East Mamprusi Municipal,24-09-2025,Gbintiri,retail,white maize,3.526666667,2025-09-24,2025,9,4,retail
North East,East Mamprusi Municipal,24-09-2025,Gbintiri,retail,Maize Yellow,3.59,2025-09-24,2025,9,4,retail
North East,East Mamprusi Municipal,24-09-2025,Gbintiri,retail,Rice Local non perfumed,14.37666667,2025-09-24,2025,9,4,retail
North East,East Mamprusi Municipal,24-09-2025,Gbintiri,retail,Groundnut Red,10.84666667,2025-09-24,2025,9,4,retail
North East,East Mamprusi Municipal,24-09-2025,Gbintiri,retail,Unshelled Groundnut,6.436666667,2025-09-24,2025,9,4,retail
Central,Mfantsiman Municipal,08-10-2025,Mankessim,retail,white maize,3.95,2025-10-08,2025,10,2,retail
Central,Mfantsiman Municipal,08-10-2025,Mankessim,retail,Maize Yellow,4.3325,2025-10-08,2025,10,2,retail
Central,Mfantsiman Municipal,08-10-2025,Mankessim,retail,Rice Local perfumed,23.98333333,2025-10-08,2025,10,2,retail
Central,Mfantsiman Municipal,08-10-2025,Mankessim,retail,Rice Local non perfumed,17.23,2025-10-08,2025,10,2,retail
Central,Mfantsiman Municipal,08-10-2025,Mankessim,retail,Groundnut Red,26.84,2025-10-08,2025,10,2,retail
Central,Mfantsiman Municipal,08-10-2025,Mankessim,retail,Soya Bean,18.33333333,2025-10-08,2025,10,2,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,white maize,4.753333333,2025-10-06,2025,10,1,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,Maize Yellow,5.426666667,2025-10-06,2025,10,1,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,Rice Local perfumed,12.55666667,2025-10-06,2025,10,1,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,Rice Local non perfumed,10.84333333,2025-10-06,2025,10,1,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,Groundnut Red,18.83333333,2025-10-06,2025,10,1,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,Soya Bean,9.26,2025-10-06,2025,10,1,retail
Bono East,Techiman Municipal,06-10-2025,Techiman,retail,Unshelled Groundnut,25.23666667,2025-10-06,2025,10,1,retail
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,retail,white maize,6.456666667,2025-10-09,2025,10,2,retail
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,retail,Maize Yellow,6.596666667,2025-10-09,2025,10,2,retail
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,retail,Rice Local perfumed,14.5,2025-10-09,2025,10,2,retail
Ahafo,Asunafo North Municipal,09-10-2025,Goaso,retail,Groundnut Red,20.0,2025-10-09,2025,10,2,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,white maize,6.543333333,2025-09-18,2025,9,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,Maize Yellow,8.603333333,2025-09-18,2025,9,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,Rice Local perfumed,37.77666667,2025-09-18,2025,9,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,Rice Local non perfumed,32.22333333,2025-09-18,2025,9,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,Groundnut Red,28.165,2025-09-18,2025,9,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,Soya Bean,14.72333333,2025-09-18,2025,9,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,18-09-2025, BIBIANI ,retail,Unshelled Groundnut,14.59333333,2025-09-18,2025,9,3,retail
Upper East,Garu,10-10-2025,Garu,retail,white maize,3.24,2025-10-10,2025,10,2,retail
Upper East,Garu,10-10-2025,Garu,retail,Maize Yellow,3.24,2025-10-10,2025,10,2,retail
Upper East,Garu,10-10-2025,Garu,retail,Rice Local non perfumed,8.036666667,2025-10-10,2025,10,2,retail
Upper East,Garu,10-10-2025,Garu,retail,Groundnut Red,11.84,2025-10-10,2025,10,2,retail
Upper East,Garu,10-10-2025,Garu,retail,Soya Bean,5.41,2025-10-10,2025,10,2,retail
Upper East,Garu,10-10-2025,Garu,retail,Unshelled Groundnut,10.0,2025-10-10,2025,10,2,retail
Greater Accra,TMA-Tema East,07-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,white maize,10.0,2025-10-07,2025,10,1,retail
Greater Accra,TMA-Tema East,07-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Maize Yellow,11.25,2025-10-07,2025,10,1,retail
Greater Accra,TMA-Tema East,07-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Rice Local perfumed,18.22333333,2025-10-07,2025,10,1,retail
Greater Accra,TMA-Tema East,07-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Groundnut Red,30.0,2025-10-07,2025,10,1,retail
Greater Accra,TMA-Tema East,07-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Soya Bean,18.89,2025-10-07,2025,10,1,retail
Savannah,Bole,11-10-2025,Bamboi market,retail,white maize,6.0625,2025-10-11,2025,10,2,retail
Savannah,Bole,11-10-2025,Bamboi market,retail,Maize Yellow,6.0,2025-10-11,2025,10,2,retail
Savannah,Bole,11-10-2025,Bamboi market,retail,Rice Local perfumed,14.58,2025-10-11,2025,10,2,retail
Savannah,Bole,11-10-2025,Bamboi market,retail,Rice Local non perfumed,12.5,2025-10-11,2025,10,2,retail
Savannah,Bole,11-10-2025,Bamboi market,retail,Groundnut Red,16.345,2025-10-11,2025,10,2,retail
Savannah,Bole,11-10-2025,Bamboi market,retail,Soya Bean,12.0,2025-10-11,2025,10,2,retail
Upper East,Garu,12-10-2025,Garu,retail,white maize,2.7025,2025-10-12,2025,10,2,retail
Upper East,Garu,12-10-2025,Garu,retail,Maize Yellow,3.213333333,2025-10-12,2025,10,2,retail
Upper East,Garu,12-10-2025,Garu,retail,Groundnut Red,12.95333333,2025-10-12,2025,10,2,retail
Upper East,Garu,12-10-2025,Garu,retail,Soya Bean,5.51,2025-10-12,2025,10,2,retail
Upper East,Garu,12-10-2025,Garu,retail,Unshelled Groundnut,8.0,2025-10-12,2025,10,2,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,white maize,4.88,2025-10-15,2025,10,3,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,Maize Yellow,5.12,2025-10-15,2025,10,3,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,Rice Local perfumed,14.02,2025-10-15,2025,10,3,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,Rice Local non perfumed,10.57,2025-10-15,2025,10,3,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,Groundnut Red,13.04,2025-10-15,2025,10,3,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,Soya Bean,5.33,2025-10-15,2025,10,3,retail
Upper West,Wa Municipal,15-10-2025,WA MARKET,retail,Unshelled Groundnut,10.71,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,08-10-2025,Techiman,retail,white maize,4.88,2025-10-08,2025,10,2,retail
Bono East,Techiman Municipal,08-10-2025,Techiman,retail,Maize Yellow,5.493333333,2025-10-08,2025,10,2,retail
Bono East,Techiman Municipal,08-10-2025,Techiman,retail,Rice Local perfumed,12.11,2025-10-08,2025,10,2,retail
Bono East,Techiman Municipal,08-10-2025,Techiman,retail,Rice Local non perfumed,10.71,2025-10-08,2025,10,2,retail
Bono East,Techiman Municipal,08-10-2025,Techiman,retail,Groundnut Red,15.74666667,2025-10-08,2025,10,2,retail
Bono East,Techiman Municipal,08-10-2025,Techiman,retail,Soya Bean,9.506666667,2025-10-08,2025,10,2,retail
Central,Mfantsiman Municipal,15-10-2025,Mankessim,retail,white maize,4.736666667,2025-10-15,2025,10,3,retail
Central,Mfantsiman Municipal,15-10-2025,Mankessim,retail,Maize Yellow,5.5375,2025-10-15,2025,10,3,retail
Central,Mfantsiman Municipal,15-10-2025,Mankessim,retail,Rice Local perfumed,21.32,2025-10-15,2025,10,3,retail
Central,Mfantsiman Municipal,15-10-2025,Mankessim,retail,Rice Local non perfumed,14.81333333,2025-10-15,2025,10,3,retail
Central,Mfantsiman Municipal,15-10-2025,Mankessim,retail,Groundnut Red,25.49333333,2025-10-15,2025,10,3,retail
Central,Mfantsiman Municipal,15-10-2025,Mankessim,retail,Soya Bean,20.41333333,2025-10-15,2025,10,3,retail
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,retail,white maize,5.713333333,2025-09-29,2025,9,5,retail
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,retail,Maize Yellow,7.69,2025-09-29,2025,9,5,retail
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,retail,Rice Local perfumed,12.77666667,2025-09-29,2025,9,5,retail
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,retail,Rice Local non perfumed,10.71,2025-09-29,2025,9,5,retail
Oti,Nkwanta South Municipal,29-09-2025,NKWANTA,retail,Soya Bean,9.57,2025-09-29,2025,9,5,retail
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,retail,white maize,5.713333333,2025-10-06,2025,10,1,retail
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,retail,Maize Yellow,7.69,2025-10-06,2025,10,1,retail
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,retail,Rice Local perfumed,12.77666667,2025-10-06,2025,10,1,retail
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,retail,Rice Local non perfumed,10.71,2025-10-06,2025,10,1,retail
Oti,Nkwanta South Municipal,06-10-2025,NKWANTA,retail,Soya Bean,9.57,2025-10-06,2025,10,1,retail
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,retail,white maize,4.34,2025-10-13,2025,10,2,retail
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,retail,Maize Yellow,4.313333333,2025-10-13,2025,10,2,retail
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,retail,Rice Local perfumed,14.12333333,2025-10-13,2025,10,2,retail
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,retail,Rice Local non perfumed,10.58666667,2025-10-13,2025,10,2,retail
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,retail,Groundnut Red,11.84666667,2025-10-13,2025,10,2,retail
Bono East,Kintampo North Municipal,13-10-2025,Kintampo,retail,Soya Bean,10.34666667,2025-10-13,2025,10,2,retail
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,retail,white maize,4.29,2025-10-08,2025,10,2,retail
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,retail,Maize Yellow,4.29,2025-10-08,2025,10,2,retail
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,retail,Rice Local perfumed,12.96,2025-10-08,2025,10,2,retail
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,retail,Rice Local non perfumed,10.37,2025-10-08,2025,10,2,retail
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,retail,Groundnut Red,20.0,2025-10-08,2025,10,2,retail
Bono,Sunyani Municipal,08-10-2025,Nana Bosomah,retail,Soya Bean,12.5,2025-10-08,2025,10,2,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,white maize,7.136666667,2025-10-17,2025,10,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,Maize Yellow,8.17,2025-10-17,2025,10,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,Rice Local perfumed,28.44333333,2025-10-17,2025,10,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,Rice Local non perfumed,29.44333333,2025-10-17,2025,10,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,Groundnut Red,25.41666667,2025-10-17,2025,10,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,Soya Bean,27.77666667,2025-10-17,2025,10,3,retail
Western North,Bibiani Anhwiaso Bekwai Municipal,17-10-2025,Bibiani ,retail,Unshelled Groundnut,17.74333333,2025-10-17,2025,10,3,retail
Ahafo,Asunafo North Municipal,20-10-2025,Goaso,retail,white maize,6.596666667,2025-10-20,2025,10,3,retail
Ahafo,Asunafo North Municipal,20-10-2025,Goaso,retail,Maize Yellow,6.596666667,2025-10-20,2025,10,3,retail
Ahafo,Asunafo North Municipal,20-10-2025,Goaso,retail,Rice Local perfumed,13.33333333,2025-10-20,2025,10,3,retail
Ahafo,Asunafo North Municipal,20-10-2025,Goaso,retail,Groundnut Red,20.2075,2025-10-20,2025,10,3,retail
Ahafo,Asunafo North Municipal,20-10-2025,Goaso,retail,Unshelled Groundnut,18.31666667,2025-10-20,2025,10,3,retail
Greater Accra,TMA-Tema East,15-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,white maize,10.0,2025-10-15,2025,10,3,retail
Greater Accra,TMA-Tema East,15-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Maize Yellow,11.25,2025-10-15,2025,10,3,retail
Greater Accra,TMA-Tema East,15-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Rice Local perfumed,23.39,2025-10-15,2025,10,3,retail
Greater Accra,TMA-Tema East,15-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Groundnut Red,36.0,2025-10-15,2025,10,3,retail
Greater Accra,TMA-Tema East,15-10-2025,TEMA COMMUNITY ONE MAIN MARKET,retail,Soya Bean,20.0,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,white maize,4.686666667,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,Maize Yellow,5.493333333,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,Rice Local perfumed,11.66666667,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,Rice Local non perfumed,10.84333333,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,Groundnut Red,16.89,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,Soya Bean,9.383333333,2025-10-15,2025,10,3,retail
Bono East,Techiman Municipal,15-10-2025,Techiman Market,retail,Unshelled Groundnut,23.24666667,2025-10-15,2025,10,3,retail
North East,East Mamprusi Municipal,21-10-2025,Gbintiri,retail,white maize,3.36,2025-10-21,2025,10,3,retail
North East,East Mamprusi Municipal,21-10-2025,Gbintiri,retail,Maize Yellow,3.303333333,2025-10-21,2025,10,3,retail
North East,East Mamprusi Municipal,21-10-2025,Gbintiri,retail,Rice Local non perfumed,12.66666667,2025-10-21,2025,10,3,retail
North East,East Mamprusi Municipal,21-10-2025,Gbintiri,retail,Soya Bean,6.326666667,2025-10-21,2025,10,3,retail
Central,Mfantsiman Municipal,22-10-2025,Mankessim,retail,white maize,4.76,2025-10-22,2025,10,4,retail
Central,Mfantsiman Municipal,22-10-2025,Mankessim,retail,Maize Yellow,5.515,2025-10-22,2025,10,4,retail
